ID,title,location,salary,description
4a1357c75c5de429,2021년 3차 공개,서울 영등포구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
d93213f6773b1f85,2021년 9월 LG화학 신입사원,서울특별시,,"활동 - 공정 예지 보전 시스템 개발 - SCM최적화 ※우대사항 : 프로그래밍 언어 능통자(C++, Python 등) RO제품을 분해하여 고객 불만의 원인을 파악 및 피드백 진행 - 필요 시에는 제품 개선에 반영 제품 생산관..."
6134326a10dd8a8d,파크시스템스 주식회사 2021년 각 부문,수원 영통구,,"리즘 개발 [자격요건] 경력: 무관 학력: 석사 학위 수여자 이상 성별/연령: 무관 물리전공 [우대사항] Python, C#, C++, Java 중 1개 언어 이상 가능자 광학 및 전산물이 경험자 고속카메라 Interface..."
dfb20fa220f3c478,"빅데이터, 인공지능(AI) 외 신입/경력 인턴",대한민국,,인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
7db11030d7bd72df,2021년 하반기 각 부문별 신입 및 경력직,대전 유성구,,"프로그래밍 툴 (Matlab, Python 등) 유경험자 광학 측정 장비... 인공지능)>토탈제어시스템|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신..."
7e1a22f30c051e91,2021년 KTCA 한국기술사업화진흥협회 전문가 양성과정 과정별 무료 교육생,대구 달서구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
33365e5e22271910,CJ그룹 하반기 신입사원,서울 중구,,프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바...
dd9eb17e1c4f5ffa,2021년 한국투자공사 경력직원,서울 중구,,터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>전산·IT기술지원...
28f03796072d0139,CJ ENM(엔터) 하반기 신입사원,서울 마포구,,모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일...
79b0a7b5d7be505d,[아이콘트롤스] 2021년 하반기 경력사원 모집,서울특별시,,"Spring, node.js, python 프레임워크를 활용한 서버 개발... 전공 무관 ㆍ총경력 : 4년 이상~8년 이하 ㆍ Python 개발 경력 4년 이상 - Python 서버 (Backend) 개발 경력 4년 이상 - 웹..."
2a452e66d2a683d9,[금호타이어] 2021년 9월 수시,서울 종로구,,모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|재무·회계·경리>재무·자금...
4c177959b781483f,광학솔루션사업부 R&D 신입 석/박사,경기도 안산,,"light Illumination microscopy - 프로그래밍 언어 사용 가능자 (Matlab, Python) [학력] - 박사 이상, 응용물리학 전공자 [모집 직무] - 카메라모듈/3D센싱모듈 양산개발 [필요직무상세..."
8c99b7aeb5eac5f5,CJ올리브네트웍스 하반기 신입사원,서울 중구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
9e5974a97954093e,2021년 농식품 빅데이터 플랫폼 인력양성 무료 교육생,전라북도,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
90398eeb267968c5,Python 활용한 데이터 분석,서울 마포구,,지원자격 경력 경력 (3년이상) 학력 학력무관 성별 무관 기타 담당업무 Python 활용한 데이터 분석 커리어 양식 지원 상세모집요강 접수기간/방법... 산업 직무별(직종) 웹프로그래머 Python 응용프로그래머전산전공 산업별...
c10064bea1536bfd,[ICT 확산사업] 2021년 블록체인 교육비 무료 교육생,서울,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
78e99625e5de3c95,전문연구요원 (병역특례) 수시 (AI / HW 분야),성남 분당구,"연봉 40,000,000원 - 100,000,000원","모델의 RTL IP 설계 및 IP 검증 가능자 - Language: Python/Perl, C/C++ [우대 조건] - ARM based SoC 설계... Linux, shell, tcl, python, perl 사용 원활..."
38fdadeba3dae05f,Diploma Student / Intern - Software Engineering Intern - Kor...,서울,,"even under challenging conditions Programming languages: Python, JavaScript Intermediate communication skills in English..."
7b2132b6921cf599,IT기획 경력사원,서울특별시,,"5년 이상 (IT기획, 프로젝트 PM/PL, 개발경력 등) - 자격 : 컴퓨터 언어 활용능력 보유 (JAVA, PYTHON) : 데이터베이스(RDBMS) 활용능력 보유 - 우대사항 : IT 예산(HW,SW,인건비) 수립 경험..."
55584c627df1acaa,데이터 분석가/사이언티스트(신입/인턴 가능),제주도 제주,,"Sheet) 등 데이터 분석 도구를 원활히 다루시거나, 앞으로 원활히 다루고자 하는 의지가 높으신 분 Python, R 등의 프로그래밍 언어 혹은 데이터 분석 언어를 1개 이상 능숙하게 사용 가능하신 분 전형절차 서류 지원..."
b87925fca90ff991,2021년 9월 경력사원 (생산/설비/에너지기술/원격/제조PI/건설),청주 오창읍,,"5년 이상 우대사항 - R 및 Python 등 프로그램 활용 역량 - 관련... 제조환경 품질이슈 발굴 및 분석 경험 - Spotfire, SAS, Python, R 활용 역량 우대사항 - 머신러닝(딥러닝포함)관련 알고리즘 전문..."
daf126584d1c302b,"드론솔루션 (아두이노, 드론제작, 3D, 드론쇼핑몰)",성남 분당구,"연봉 25,000,000원 - 30,000,000원","학력사항: 학력무관직무기술: 드론솔루션, 아두이노 등 임베디드SW, Python, 택배드론, 국방드론 무기체계, 드론HW제작, 원격수질측정드론, 화재... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
22fd5b99c266e7b9,Operations Associate - Remote - Crypto/Fintech,서울•원격 근무,,Strong numeracy skills * Good working knowledge of Excel * Python and SQL knowledge a nice to have * Experience working...
0f7993638aee82bd,Deep Learning Researcher (Intern),서울,,"Adversarial attacks, examples Minimum Qualifications • Python Programming • Deep learning with hands-on experience of deep..."
80e99f7c98dec4ce,[/연구비 지원] 2021년 여성과학기술인 R&D경력복귀 지원사업,서울 강남구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
b30ad1aab5c0a8fa,[IT운영팀] RPA 기획 설계 경력직 채용,서울,,"RPA 이해도 上 및 활용 제안 knowledge • UiPath (타 SW경험 가능), Python 이해 및 활용 • Java, Javascript, SQL 기본이해 • DT Trend / Insight 0 본사 (63스퀘..."
9087862be2f1d252,IT 및 대인(소액)보상 신입 및 경력직,경기도,,웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머>Android...
9ae82a36c58de685,[LNG발전소] 데이터분석 전문가,충청남도,,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
8cc372a6b78679b1,"인공지능(AI), Python(응용프로그램 개발자) 외 신입/경력 정규직",서울 성북구,"연봉 25,000,000원 - 30,000,000원","(주)쿠노소프트 인공지능(AI), Python 외 신입/경력 정규직 채용... 래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC..."
14384a38d58ce125,(주)데이터누리 데이터 분석가 정규직,서울 강서구,"연봉 30,000,000원 - 70,000,000원","직무내용] - 지원자격ㆍ경력 : 경력 1년 이상- 우대사항ㆍ Python, R, SAS 기반의 데이터 전처리, 가공, 분석 등 경험자ㆍ보유 자격(우대) : 데이터분석 전문가, 데이터분석 준전문가, 빅데이터분석기사, SQLP..."
4f43a2e29f9f5c11,자동차 전장 ADAS 카메라 알고리즘 SW 개발 전문가,서울특별시,,"Camera calibration, multi-view geometry - 중급 이상 C/C++/ Python 개발 및 computer vision관련 tool 활용 가능 - Tensorflow/Pytorch/Caffe 등의..."
8531ebf9afc151e9,품질센터 인재 Pool 등록 (9월 경력),청주 오창읍,,"Minitab, SPSS, SAS 등) or 프로그래밍 언어 (R, Python, Visual Basic 등)에 대한 경험 - 6σ MBB, CRE... 등) or 프로그래밍 언어(R, Python, Visual Basic 등..."
e2266a925d1e55c9,SK 바이오사이언스 21년 하반기 임상/허가/해외사업개발 부문,성남 분당구,,"임상시험 Design, 통계분석) 4) CDISC (SDTM/ADaM) 경험 필수 5) SAS, R, Python 등 능통자 우대 6) 영어 능통자 우대 (Global 임상 수행) 근무지 : 판교 PV (약물감시..."
14d562d10c215572,"PHP, Python 신입/경력 정규직",서울 금천구,,"주식회사 비즈부스터 PHP, Python 개발자 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]*당사의 서비스(비즈탑) 솔루션 및 서비... 프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
84fd9f9deb6105b0,"웹개발, Python 외 신입/경력 계약직",서울 강서구,,"주식회사 쿠바로엠앤씨 웹개발, Python 외 신입/경력 계약직 채용 모집... 게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신..."
941687b6bbb14d81,웹 개발자 경력 Java/Php/Javascript/Python/Html/CSS 등 프로젝트 경력자,대전 서구,"연봉 30,000,000원 - 35,000,000원","(주)바이오브레인 웹 개발자 경력 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] ㆍ웹 기반 프로젝트 개발 및 운영 [근무부서 및 직급/직책] 직급/직책: 대리 [자격요건] ㆍJava, Php..."
00a88b7a0a1ae378,[TmaxAI/R&D] NLP(자연어음성) 부문 개발 신입 및 경력,성남 분당구,,"Spring / MySQL, Oracle, Tibero 등의 DB 개발 경험) - 음성/자연어처리 AI ( python) 우대사항 [프론트] - UX 기획 및 개발 유경험자 - react 개발 유경험자 - Git 및 형상관리..."
c02d60ec8ce427fc,"백엔드, Python 외 경력 정규직, 계약직",성남 분당구,,"- 지원자격 Python 기반 서비스 개발 경험을 가지고 계신 분 NodeJS... 력무관직무기술: NodeJS 백엔드 개발, 백엔드부문기타: - 지원자격 Python 기반 서비스 개발 경험을 가지고 계신 분NodeJS, express..."
417d617feb2b2c3a,"개발자 - 로그 분석 프로그램, Python",서울 송파구,,"차장 [담당업무]ㆍ Python, Kafka를 활용한 차세대 데이터 시스템 개발ㆍ실시간 대용량 로그 수집, 분석, 저장ㆍ Python, Linux, Kafka, IBM LSF[필요기술]ㆍ Python 을 이용한 문자열 처리, 외부..."
12938745a5093e4b,[TmaxAI/R&D] AI 로보어드바이저 개발자,성남 분당구,,"기졸업자 또는 22년 2월 졸업 예정자 -금융공학을 포함한 금융 관련 분야 전공자 혹은 유관 능력 보유자 - Python, numpy, pandas 사용 경험 우대사항 -컴퓨터 및 전산관련 전공 -금융권 경력 3년 이상이거나..."
39b19739923303ea,(주)네패스 경력직 수시,청주 청원구,,래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>Oracle DB|인터넷·IT·통신·모바일·게임>응용...
d83fc0dd2641f483,전문연구요원 (병역특례) 수시 (AI / SW 분야),성남 분당구,"연봉 40,000,000원 - 100,000,000원",요구 능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제... 경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에...
f43ce6c9492e1cd0,국제시장 Analyst & Data Scientist,서울 마포구,,"분석 프로그램 활용 가능자전공: 경영/경제학, 통계학, 금융/산업공학, 수학 등 관련학과석박사 학위수여자 Python으로 다양한 software 개발 경력자 0 명 근무조건 고용형태: 정규직(수습기간3개월)근무부서: 물가분석..."
96d5b8416a1f4d4f,대기업 계열사 빅데이터 사이언스 팀장 초빙의 건,서울 서초구,,데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R
e5448ffc7d6ecf02,FPGA 플랫폼 엔지니어 (딥러닝 하드웨어 프로세서 개발),성남 분당구,"연봉 40,000,000원 - 100,000,000원","사용 경험(Chip Scope/SignalTap) - Language: Python/Perl, C/C++ - Vivado 또는 Synplify 또는... SignalTap) - Language: Python/Perl, C/C++..."
63aa7316b1a84843,네트워크 담당자 영입,성남 분당구,,응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>네트워크구축·운영·관리|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>TCP·IP·IPX|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
31232dc67dc3bbdc,SK증권 알고리즘팀연계형 인턴,대한민국,,"외여행에 결격 사유가 없는 자 2) 우대사항 : - 전산 및 금융공학 관련 학과 학사 학위 이상 보유자 - Python, C++ 등 시스템 개발 능력 보유자 - 파생상품 Pricing 등 퀀트 개발 능력 보유자 - 금융 관련..."
40bd05778cdab790,AI Research Engineer,서울,,"PyTorch, Caffe, and MxNet - Strong programming skills with Python and C/C++ - Experiences in programming and testing on Linux..."
1e974ff27c6eb340,Autonomous Driving 분야 엔지니어,서울 강남구,,"프로그래밍 기술 (C/C++, Python 등) - 이동 로봇/드론 관련... platform 개발 경험 - 뛰어난 프로그래밍 기술 (C/C++, Python) - 3D geometry, math, physics 관련 경험 및..."
864be0963e8989bd,"소프트웨어, Python 경력 정규직",서울 강남구,,자유롭게 연락을 주시면 더 자세한 정보를 드리도록 하겠습니다. Job description은 인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>소프트웨어|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
e674df93fb41fb5b,ADAS Vision System SW개발 경력인재 [자동차부품 우량대기업],서울,,C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>통신·모바일>커넥티드카 개발자|인터넷·IT·통신·모바일·게임>소프트웨어...
47ff549b25cc6394,데이터표준품질부문 경력지 (정규직),과천 과천시,,데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷... DBA>MySQL|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
754be9e3d78fa802,2021년 상반기 R&D 개발자 (병역특례 가능/경력 무관),인천 연수구,,"담당업무: - 블루투스 메시 기반 위치 추적 솔루션 개발 - 상기 솔루션의 임베디드 펌웨어 개발 - C(필수), Python, Javascript 프로그래밍 언어 사용 - 기술 지원 [자격요건] 경력사항: 무관 (신입도 지원..."
54cfa68863999df7,알키미스트 프로젝트 대국민 아이디어 공모전 참여,서울,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
009a512f6cd9ce08,SK 바이오사이언스 21년 하반기 마케팅/영업 부문,성남 분당구,,"Access 등) 활용 가능자 4) 영어 능통자 5) SAP SD 모듈 활용 가능자 우대 6) Python, R 등 다양한 data분석 tool 활용 가능자 우대 7) 상경계통, 산업공학 전공자 우대 근무지..."
41ccdb656d6dc64c,"[마케팅코리아]웹개발자 php,python,mysql 등 경력자 - 마케팅코리아",부산 해운대구,,"모집직종 웹 개발자(웹 엔지니어·웹 프로그래머) 관련직종 - 직무내용 1. 웹 개발기획 2. 웹 개발 및 유지보수 접수마감일 채용시까지 고용형태 기간의 정함이 없는 근로계약 장애인 채용인원 1명 임금조건 연봉 40,000..."
4adac8923476d038,프랭클린템플턴투신운용 Junior Trader (Quant base 필수),대한민국,,"object-oriented programming and intermediate programming proficiency in Python, R or MATLAB, and SQL are essential. Licenses..."
6d32c5c83a3357a2,부문별 신규직원,세종특별자치시,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
b1df05a19043bcc0,Wind Resource Analyst Offshore (KR),서울,,"experience in programming languages (e.g. Matlab, Python... plus Agile mindset, analytical skills, creativity and problem..."
2b4aadd8a66db150,[디지털컨텐츠사] DBA,성남 분당구,,"Linux 를 잘 다룰줄 알며 스크립트 언어 사용 가능 ( Shell, Python 등 ) 하신 분 커리어라임즈 [디지털컨텐츠사] DBA 모집부문 및... 언어 사용 가능 ( Shell, Python 등 ) 하신 분 1 명 근무조..."
c2f5f53dc48263eb,Deep Learning Researcher – On-device AI theory and algorithm,서울,,"experiences • Algorithm implementation experiences using python with deep learning platform, e.g. PyTorch, TensorFlow..."
5275d85aa243ff07,DX분야(Data Engineer) 경력사원 (법인Staff),서울특별시,,"전반적인 이해 경력사항 (관련 경력 3년 이상) - 오픈소스 활용 실시간/배치 서비스 개발 운영 경험 - Python, Java, Scala 등 하나 이상을 이용한 개발 경험 우대사항 - AWS 등 클라우드 환경에서의 데이터..."
4cd34228af5013fd,DGIST 2019년 제1차 계약직원 공개채용 공고,대구 현풍면,,"우수자(SPSS, R 등 통계패키지) 외국어(영어) 구사 능력 우수자 Programming(MATLAB, Python, C/C++ 등) 가능자 · 근무기간 : 2019.3.11.~2020.3.10. ※ 단, 재계약 평가에..."
752a4b5d63eac97c,Back-end Engineer (Python),서울 강남구,,"찾아요 5년 이상의 웹/앱 서비스의 백엔드 시스템 개발 경험이 있으시거나 이에 준한 역량을 갖추신 분 Python(Django, Flask) 개발 경험이 있으신 분 AWS 환경에서의 개발이 익숙하신 분 git 기반 코드..."
35f0a25dee5f3312,딥러닝 알고리즘 및 응용 Engineer,성남 분당구,"연봉 40,000,000원 - 100,000,000원",모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
8e427bfa23c2365d,Machine Learning Engineer (LINE AI Services Lab),대한민국,,"있으신 분 Hadoop MR, Hive, Spark 등 대용량 처리 프레임워크 개발/사용 경험이 있으신 분 Python, Scala, SQL 등의 프로그래밍 언어를 사용할 수 있으신 분 해외 출장 및 근무에 결격 사유 없으신..."
df21e3bb5d773616,Python Programmer,서울 서초구,,개발 – JAVA 프로그래밍(라이브러리 활용) – Spring 프레임 워크 개발 – Python API 프로그래밍 우대사항 – Python 개발 경험 – Open Source 라이브러리 개발경험 – Web 표준에 대한 경험...
01bd5372e531d949,"Sales - Sales Operations Specialist, Seoul, Korea",서울,,"software, including... limited to Excel, PPT, Word, SQL, Python, Tableau, etc. Demonstrated ability to define, refine..."
06d133676285b02e,침해사고 대응,성남 판교역,,"계층별/영역별 취약점에 대한 충분한 이해 - CVE 보안취약점 분석 및 대응 역량 - C, Java, Python 등을 통한 업무 자동화 및 분석도구 개발 경험 - 리버스 엔지니어링에 능숙하거나 다수의 버그바운티 참여..."
be95b5718905880f,AI/빅데이터/클라우드 분야 (인재 Pool),서울,,"의미한 인사이트 발굴 - R, Python, SQL 등 Statistics... 등)의 다양한 솔루션을 활용하여 서비스 개발 경험자 2) Java, Python 등 프로그래밍 개발 경험 보유자 3) Container 기반 서비스..."
3b9a4bb5dfb41c5a,FDS 데이터분석/딥러닝/머신러닝 모형개발(수원 영통),수원 영통구,,"Learning 등 Big Data 분석관련 알고리즘에 대한 이해를 바탕으로 데이터 분석 및 인사이트 도출ㆍSQL, Python 등의 통계 및 분석 능력 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석"
7e4150117819bbe4,"정보보호 엔지니어(보안개발, 서버보안) 모집",성남 판교역,,"있으신 분이 유리합니다. 지원자격 Linux 플랫폼에 대한 이해 서버 개발경험 필수 [mongdb, python, docker, bash script] 내부통제 관점의 기업보안의 이해 경력 3년 차 이상 필독사항..."
c793a3ef3425f495,빅데이터 분석 기술인력 (정규직),서울 강남구,,"담당업무]데이터 분석 분야 ( Python, R, SAS 기반의 DATA... BIG DATA 프로젝트 경험자, PL/PM 경력자 우대, R 또는 Python 활용가능한 경력자전공계열: 전산학, 컴퓨터공학, 수학, 응용소프트웨어..."
55a19c92c845685e,Developer / Designer recruit,서울 논현동,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
2b2dcd3ffe3d53df,카카오 데이터의 가치를 발굴할 데이터 분석가 모집,성남 판교역,,"기술 통계량 이해 및 해석) 데이터 분석 업무를 수행할 수 있는 언어 스킬 필수 SQL 필수 R 또는 Python을 다룰 수 있는 분 (SAS, SPSS, GA, tableau 등 통계 툴만 사용 가능한 경우 제외) 하둡..."
9193b9de45a0ac1c,Embedded Software Engineer - Connected,경기도 성남,,"skills with C, C++ and other script languages (i.e. python etc..) Strong knowledge... IOT devices communication protocols..."
20abdd225641e77a,"Software QA Infotainment Test Engineer, Bundang, Gyeonggi, K...",경기도 성남,,"one or more scripting languages... Perl, Ruby, Python, or Bash Passionate about troubleshooting failures to determine..."
0064deb5fa9cbce0,데이터 사이언티스트 모집,성남 판교역,,"양한 실험을 통해 알고리즘을 개선합니다. 지원자격 지원자격 하나 이상의 프로그래밍 언어에 익숙한 분( Python, Java, C/C++, Scala 등) 머신러닝/딥러닝 오픈소스를 이용하여 1년 이상 특정 서비스에 모델..."
224971cd3009c4ba,AI/BigData 인재 (신입/경력),서울 마곡역,,라우드 플랫폼 기반 AI 응용 서비스 개발 - 웹서버 및 프론트엔드 기술 기반 AI 웹서비스 개발 필요 역량 * Python 프로그래밍 역량 - DB와 dataframe 간 데이터 변환 - 알고리즘 전처리부 구현 - 알고리즘...
bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,성남 판교역,,"통계, 수학 관련 분야의 석사 또는 박사 학위 소지자 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어( Python/R) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항..."
8ea9448c5082a46e,Data Scientist,서울,,"skills in Python, and ideally in other languages like R, SQL, Hive Sql, C++ • Hands-on experience with Python libraries..."
ac9068957c550cb3,데이터 전문가(모델러/분석가/엔지니어) 모집,성남 판교역,,대용량 데이터를 효율적으로 사용하기 위한 기반 데이터 가공 지원자격 데이터 사이언스를 위한 언어(R/ Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를...
