ID,title,location,salary,description
2f56d4b70c1df086,하반기 인턴직 모집,서울 을지로2가,,"지니어 (IT 인프라 관리/운영) 서버, 네트워크 Bash, Java, Python ① 학력 : 초대졸 이상 (2020년 2월 이후 졸업/졸업예정... JavaScript, VC++, Python) 한솔 PNS IT 부문..."
d2ec77080face34b,딥러닝 영상처리 소프트웨어 개발자,강원도 춘천,,"이해 - C++ , Python 프로그래밍 가능 - Competition... 요건]- 컴퓨터비전 및 딥러닝 이론에 대한 전반적인 이해- C++ , Python 프로그래밍 가능경력사항: 신입, 경력(연차무관)학력사항: 대학교(4..."
da62515eb34b0e4a,[반도체IP 전문기업] Video Codec HW 개발자,서울 강남구,,video codec • Python/Perl 사용 가능자... image signal processing- video codec • Python/Perl 사용 가능자• SystemVerilog를 사용한 test...
c2a00f5e6201cec9,System Memory Validation Engineer,서울,,"DRAM memories 5 years experience in C/C+ programming, Python, Memory Reference Code (MRC... BIOS 5 years experience..."
1781dac14c86bc71,[기업부설연구소] SW 개발 정규직,경상북도 구미,"연봉 22,000,000원 - 30,000,000원","직무내용] 주업무1. 소프트웨어 개발(java, python, C++, Android, C#, IOS, PHP, ASP 등)- 연구개발 과제 프로그램 개발- 지역과제 프로그램 개발 [근무시간 및 형태] 주 5일 근무 (오전..."
b872ce19d0d0b322,"[대구] 뷰티테크 기업 웹,앱 개발자",대구 동구,"연봉 35,000,000원 - 40,000,000원",백엔드 개발프론트엔드 개발Android 앱 개발iOS 앱 개발Windows 앱 개발 [백엔드 개발]- Python 기반의 알고리즘 개발- PHP 기반의 API 개발- 데이터베이스 설계 및 유지보수[프론트엔드 개발]- PHP...
1e8539a3b6e3380d,[현장코칭](주)대연씨앤아이 웹솔루션 개발 사원 (JAVA/Python),서울 구로구,,"[WEB 개발자] - 컴퓨터, 전산, 시스템공학, 응용소프트웨어고학, 기타 공학, 수학, 통계학 관련 전공 우대 - 정보처리기사, 정보통신기술자경력수첩(초급) 우대 - 이클립스 개발툴 사용 가능자 우대 - 차트 라이브러리..."
649ccf047c868778,"금융 데이터 분석 엔진, 로보어드바이저 개발자",서울 영등포구,,"시스템, 머신러닝, 자연어처리. 패턴분석 - 다음 언어에서 최소 한 가지 이상 능숙자: Java, C++, Python, JavaScript 우대사항 - 석사이상 컴퓨터공학 (Computer Science) 분야 또는..."
b2eb1fe78ff9ee5f,[대기업] 데이터분석가 경력 (대리~과장급 2명),서울,,"경력5년 이상-통계분석과 Machine Learning알고리즘에 대한 기본지식 보유-SQL, SAS, R, Python 중2개 이상의 분석도구에 대한 기본 이해-현상에 대한 문제인식과 적극적인 문제해결의지-통계적 수치에 대한..."
7059f60f4bbb2f92,Senior Software Verification Engineer,대한민국,,automation programs and scripts using programming language ( Python) Why Join Us? Dialog Semiconductor is a world-leading...
0c36491d059563bd,대기업 시큐리티 카메라 SoC 개발자 (판교),서울,"연봉 60,000,000원 - 70,000,000원","VHDL RTL 설계- System-Verilog 및 UVM 설계- Python, C/C++ 가능- Timing report 분석 가능(DC,PT... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
3913c6a1379716ab,버즈앤비(주) 소프트웨어 엔지니어,성남 분당구,,로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP.NET|인터넷·IT·통신·모바일·게임>웹프로그래머...
3adb1c6b9b6f5ba1,Diploma Student / Intern - HANA Cloud Development and Operat...,서울특별시,,"skills: Proficiency in Linux Coding skills in Scala, Java, Python or similar Understand docker containers and Kubernetes..."
69489be0e6fa6543,Principal Software Engineer - HSV,경기도,,"skill in Python, are interested... joining our R&D team. Required skills: Python – 2+ years hands-on experience Linux..."
443e2193082b024a,키워드 검색 품질관리 어시스턴트 영입,서울 영등포구,,"및 해외주식 투자 1년 이상 경험해 보신 분- json 데이터 가공, python을 통해 데이터 핸들링 및 기초 분석 가능한 분◆ 우대사항- 모의투자... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
2b7c67c7f1fe78ff,"PI&CS Engineer (전장계측 엔지니어, Process Information & Control Sol...",전라남도,,"language like C#, Python, Java, Java... Bradley 및 Siemens 제어 시스템 및 하드웨어 경험 C#, Python, Java, Java script(one or more) 등..."
c35e9b72a11aa338,[신입/경력] 의료영상/음성인식/생체신호 연구원,서울 서초구,,게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
c71c1fa9e0d43937,악성코드 및 엔드포인트 위협 대응 보안 엔지니어 모집,성남 판교역,,"발견하고 개선하고자 하는 능동적인 성격 우대사항 API 활용 SOAR 구성 node.js 프레임워크 경험자 Python/Linux shell script 중급 이상 가능자 필독사항 ※ 카카오 테크 직군의 경우, 개발..."
9d22a44df3595182,Data Analyst,서울,,"developing complex Python, SQL queries... reinforcement learning using Python GBSskills_Korea Required Technical..."
45e8a16618f4f812,[신입/경력] 프로그램개발/품질보증/연구직,부산 강서구,,인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>전산·IT기술지원>IT기술지원|생산·정비·기능·노무>품질관리>품질보증|전자·기계·기술...
8c8c96a3ffac77f8,데이터 엔지니어 경력 정규직,서울 중구,"연봉 60,000,000원 - 70,000,000원","Redshift, Snowflake 등) 설계, 개발, 운영 경험• Python/R/dbt, Kafka/Airflow 등을 사용하여 데이터 전처리를... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
bfa15ae6228f1449,AI/DX 대기업계열사,서울특별시,,"12년 이상 보유자 우대) - 오픈소스 기반 머신러닝/딥러닝 기술 개발 경험자 - 프로그래밍 스킬 보유자( python, java, C/C++, tensorflow, pytorch) - 데이터/언어/영상 관련 분야 전공자와 석..."
e03c3db92d5c1291,"백엔드, 웹개발 경력 정규직 - 스타트업/워라밸/수평문화/연봉최대협의",안양 동안구,"연봉 40,000,000원 - 50,000,000원","mindhub.aiJob Description◎ 채용제목백엔드 개발자 채용◎ 자격요건- Node.js 또는 python 개발자- React.js, Vue.js, Flask, Django 중 1가지 경험자- REST-API..."
735e4c90be83e703,마케팅 데이터분석가,서울,,"CRM 마케팅의 최적 의사결정 지원 자격 요건 SQL, R 혹은 Python 을 활용한 플랫폼 데이터 분석 경험 Tableau, Redash를... 통계적 지식을 가지신 분 R, Python 등을 활용한 데이터 분석 경험이..."
7df915e1f0f86b2d,Software Architecture 설계 엔지니어,성남 분당구,"연봉 40,000,000원 - 100,000,000원",경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
52cf094dbc69221e,[글로벌컨설팅사] Data Platform,서울,,고객사 맞춤형 R/ Python client package 개발* [Analytics Platform] 다수 사용자를 위한 R/ Python 분석 환경... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임...
ccd4f5407a32ba6a,Data Scientist,서울,,"analysis a plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics..."
a779b664eb17fec2,대기업 딥러닝 기반 영상처리 개발자 (판교),서울,"연봉 60,000,000원 - 70,000,000원","Pytorch- Python, C/C++, Docker C/C++/C#... 머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>임베디드(Embedded)"
51d1df9a3cfbe418,(주)엘솔루 R&D본부 ASR팀 개발직,서울,,"제공 [필수사항] ㆍ프로그래밍에 재능 및 열정이 있는 자 ㆍJava, Python 중 하나 이상의 언어사용자 ㆍWeb 개발능력 ㆍ리눅스 사용 경험자... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
8aadf73541b2ec09,스마트팩토리/자동제어 프로그램 개발 및 시운전,경기도 시흥,"연봉 27,000,000원 - 30,000,000원",직무내용] 자바(Java) 기반 Ignition SCADA IIoT Software를 이용하여 파이썬( Python) 언어로 개발 및 시운전.Intouch HMI/SCADA로 자동제어 분야 프로젝트 개발 및 시운전. [근무시간...
5c6fe384fabdbd45,서버 백 엔드 개발자,서울 마포구,,작성되어 있어 이를 PHP기반 Laravel프레임워크로리팩토링 중입니다. 새로운 서비스 개발에는 PHP와 Python등을 활용합니다. 담당업무 - 백엔드 서버 API개발 - Legacy 코드 유지보수 / 리팩토링 - 내부...
9ab2041ab3380a21,카카오톡 안티어뷰징을 위한 데이터/백엔드 엔지니어 및 머신러닝 전문가 모집,성남 판교역,,"Engineer, Data Scientist 해당 분야에서 활용되는 언어 및 도구를 능숙하게 다룰 수 있는 분( Python, Scala, PyMC, PySpark, Tensorflow 등) 우대 사항 컨테이너 환경에서의..."
c80b67aa02a7b226,인공지능연구소 우수인력 초빙 - 연구원 및 연구관리직 -,광주 북구,,"기술 컴퓨터사이언스, 머신러닝, 컴파일러, 자연언어 처리, 네트워킹, 지능형 센서 관련 지식 Python/Java/C++/Web/App/API 프로그래밍, 딥러닝, 자연어처리, TCP/IP 등에 대한 지식 필요기술..."
b093c182a5801112,Executive,서울,,"3년 이상 Programming 경험자 (Visual Baisic, Python등) 우대 통계 프로그램 경험자(SPSS, SAS) 우대 영어회화 가능... 을 이용한 통계분석 VB 또는 Python를 이용한 데이터 관리 마케팅..."
269f9a96319ef19a,머신러닝 엔지니어 모집,성남 판교역,,"델의 성능 검증 및 지속 개선 대규모 로그 데이터 통계 분석을 통한 피쳐 추출 지원자격 #필수사항 Python, Java, C++ 등 언어 중 하나 이상 활용 가능하신 분 TensorFlow/Keras, PyTorch..."
45f9a39bdf645e57,기술혁신센터 경력사원,충청남도 천안,,"OHT 등) 천안 컴퓨터/시스템 전기/전자 기계/산공 *전문지식 - Java, C#, C++, Python - Oracle (PL/SQL) - Automod, VisualComponent - 통신프로그래밍..."
0c8103efd26d466c,데이터센터 운영 도구 개발,성남 판교역,,"User Interface 개발 - 경력 4년 이상 - Linux 환경(LAMP) 경력 3년 이상 - Python, Django, Javascript, PHP 경험 - 다양한 Front-end 프레임 워크 사용 경험..."
62860441de1e2d5f,[Clova] Voice&Avatar 음성합성 및 Avatar 개발 체험형 인턴,서울,,"령화 모델 개발 경험을 보유하고 있는 분 머신러닝을 활용한 서비스 개발 경험을 보유하고 있는 분 C/C++, Python 등 숙련된 개발 능력이 있는 분 전형절차 및 기타사항 1 전형절차 9/15 오후 6시까지 서류 지원..."
aa13332a8009c705,Application Engineer Korea,경기도 화성,,"You are committing to support the team in challenging situations. Python, Office solutions and Linux experience is beneficial..."
d8a8869ab092f731,데이터 엔지니어 및 사이언티스트,성남 판교역,,"등 데이터 엔지니어와 사이언티스트의 업무를 경계 없이 수행하게 됩니다. 지원자격 개발 경력 3년 이상 Python, Scala, Java, C++ 중 하나 이상의 언어에 능통 SQL 또는 HiveQL에 능통 대용량 데이..."
e87d7c452e8a9023,"Academy Engineer, SEMI/ELEC",대한민국,,"least one programming language... C#, C++, python, LabVIEW, etc . Experience in some of common test engineering..."
c5a2d1029018e4ba,Expat: Experimental Physicist Tuning and Monitoring,경기도 화성,,Experience in using office programs and Unix (Linux) Python and Jira experience is preferred. Deliberate and organized work...
ad072f017c286d42,데이터 엔지니어,서울,,"에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 추가 정보 지원 서류 안내 제출서류 : 이력..."
8e403ecb8f2aaedc,R&D Data Analyst,충청남도 천안,,"knowledge and coding experiences in programming languages: VBA, Python - A person with good communication skill, problem..."
3213e7f6252bf9be,GEDP,경기도 성남,,using C programming language Scripting languages like Lua/ Python/JavaScript may also be used if needed Support connected...
28d268343c75d465,[TmaxCloud/기술] QA 담당자,성남 분당구,,"사고자 - 클라우드 서비스에 대한 이해도 보유자 ProLinux QA 담당자 - 신입/경력 무관 - Python 사용 경험자 - 리눅스 및 유닉스 서버에 대한 지식 보유자 - 클라우드, VM, 컨테이너 기술에 대한 이해도..."
1c4f1c0b625f5abd,데이터 사이언티스트 직군 모집,서울 구로구,,"요건 - 관련 분야 경력 3년 이상 - 정형/비정형 데이터 분석 및 모델링 가능 - 통계 분석 도구 (R, Python, Tensorflow 등) 및 SQL 사용 가능 - 다양한 직군의 사람들과 원활한 커뮤니케이션 및 협업..."
dbe3257e487e5814,[AI/Lab] AI 백엔드 엔지니어 (전문연구요원 가능),서울,,"플랫폼 및 시스템 구축 이런 분을 찾습니다 주도적으로 문제를 찾고, 해결할 수 있는 능력을 보유하신 분 Python 사용 경험이 있으신 분 다음 항목 중 두 가지 이상에 해당되는 분 AWS 혹은 GCP와 같은 클라우드 플랫폼..."
a1a89406f38aabeb,Social Media Data Analyst,대한민국,,경력이 있으신 분 주체적으로 도메인 업무를 분석하여 정리하는 데 익숙하신 분 데이터 분석 및 추출을 위한 Python 언어를 사용할 수 있으신 분 긍정적으로 다른 분야의 팀과 작업 및 협업할 수 있으신 분 관계형 DB의 사용...
e92ac0db4b602df4,알고리즘 검사 분야 경력사원,경기도 파주,,"Open Framework(TensorFlow/Pytorch 등) 활용 딥러닝(CNN)모델 개발 경력 2) Python , C/C++ 프로그래밍 숙련자 우대자격 1) Computer Vision 분야 경험 2) Machine..."
fc037709d0770796,System SW 엔지니어,성남 분당구,"연봉 40,000,000원 - 100,000,000원",사항: 대학교(4년)졸업 이상 [기본 요구능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제 SW 설계 및 구현 - 알고리즘/네트워... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
0848c82a5ebb191b,"Engr, Apps Dev 3",경기도 화성,,"working effectively with different cultures. Matlab/ Python experience is a plus. We offer a competitive, family friendly..."
3cf01580ba5eb23a,NLP Researcher,서울,,"Stacks [Back-end] Language: python, golang Python Framework: Django, Bottle [Front... Language: python, golang Python Framework..."
b22821f85bf2eb7e,Operation Buyer(Contractor),충청남도 천안,,"programming languages or statistical software – ex) C++, Python, VBA, R, MATLAB, Minitab, SPC Start a journey towards..."
19b7736d5aa3f7e5,Deep Learning Researcher - Speech Recognition,서울,,experience in machine learning Programming skill in Python or C/C++ Experience in PyTorch (preferred) or TensorFlow...
8248de2f3c41ef06,Data Analyst,경기도 평택,,"3 years of experience. Documented proficiency with R or Python, and SQL to manipulate data and draw insights from large..."
340fa2d2204cf879,"Cloud AI Engineer, Professional Services",서울,,"Experience writing software in one or more languages... Python, Scala, R... similar. Experience building machine..."
e0e37aaebc73dde3,지표구축,경기도 성남,,"대시보드 플랫폼의 활용이 가능하신분 - 새로운 서비스 출시후 모니터링이나 트랜드 확인이 가능하도록 설계나 지원이 가능하신분 - SQL,Excel,R, Python 등을 이용하여 데이터 추출 또는 분석이 가능하신 분"
3b7dbdf85a326a6d,국내 대기업 - AI 및 딥러닝 관련 경력자,서울,,"관련 전문 지식 있는 분 - Python 또는 Scala, JAVA 활용... 레임워크 활용 역량 좋은 분- 자연어처리 관련 전문 지식 있는 분- Python 또는 Scala, JAVA 활용 역량- 미디어/커머스/전자/IT 업계..."
2cfd15907402c5cc,DGIST 제2차 계약직 연구원 채용공고,대구 현풍면,,천원 이내 수행 내용 Machine learning (Deep learning) 알고리즘 개발 Python/Tensorflow 프로그래밍 Matlab/simulink 모의실험 자율주행 자동차 혹은 전문 서비...
28e8827913a5a90b,[서울게임아카데미] 게임개발분야 국기 교육생,서울 종로구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
cae2de07045cfb2b,"Java, Python 영상툴 개발자",서울 마곡동,,원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...
63bd0323ac917d78,[아이콘트롤스] 2020년 경력 직원 (기술연구소) 연구개발부문,성남 분당구,,"자격요건>(필수)- 데이터 엔지니어 경력 3년 이상- 프로그램 개발( Python, Java) 능력 보유- 대용량 데이 인터넷·IT·통신·모바일·게임... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임..."
dc74730c92ce5050,Data Scientist,서울 영등포구,,"기반 예측, 모델링 프로젝트 경험자 데이터 분석/모델링을 위한 언어 및 프레임워크 사용에 익숙하신 분 ( Python, R, SQL, Pandas, TensorFlow, Pytorch, Spark 등) 회사 내부 구성원들과..."
3320fb43584e636f,빅데이터시스템 운영 엔지니어,서울 서초구,,"eco 활용 경험자• Hive, Hbase, Spark 활용 경험자• 프로그래밍 개발 경험 (Java, Python 등)• Technical architect 수행 경력 0 명 근무조건근무지 : 서울 서초구 효령로 176..."
c7d1f3dd31a40546,[도쿄 근무] 어플리케이션 엔지니어,부천 중동,,"이력서를 등록하지 않으셨다면!! 상세 이력서 등록하기 지원양식 커리어 온라인 이력서 직무/산업 직무별(직종) 웹프로그래머PHP, Python 응용프로그래머C++, Java, Application 산업별(업종) 학교 교육기관"
7dbaa95d22eacd29,"웹개발, 백엔드 외 경력 정규직",울산 남구,"연봉 40,000,000원 - 50,000,000원","경력(4년 이상 ) 학력사항: 대학교(4년)졸업 이상 직무기술: 웹프로그래밍, 응용프로그램개발, JAVA, PYTHON 기타: ㆍ다양한 업무를 신속하게 이해하고 도식화 할 수 있는 분 ㆍ고객의 소리를 듣는 귀가 지혜 있는..."
8401f379f2e285fb,[DB Inc.] 2021년 하반기 신입사원 모집,서울 대치동,,"모집 인원 모집 지역 DB Inc. S/W 엔지니어 어플리케이션 개발 및 운영 (C, JAVA, Python 등) IT기술영업 컴퓨터공학, 정보통신공학, 산업공학 및 IT관련학과 전공자 ( IT관련 경험 보유한..."
f0db02b55ac0f284,A.I 인공지능 개발 경력직,서울 송파구,,파이프트리 스마트팜 A.I 개발 경력직 채용 공고 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI...
56add096e14a7879,AI 연구 및 개발 직군 모집,서울 구로구,,"위한 엔지니어링 - 서비스 개발을 위한 클라우드/ Rest-API / 웹서비스 구축 등 자격요건 - Python에 능숙하고 C/C++ , C#등 언어에 대한 활용능력 - 딥러닝 프레임워크 사용 가능 (Pytorch 혹은..."
619fba05d132ccb1,Camera Essential Feature Designer - Camera (QCT),경기도 수원,,debugging tools for multimedia applications (Matlab/ Python etc) · Software verification and validation for approvals testing...
8e14895fed5e9633,Senior Support Engineer - Weekend Warrior,서울,,other database or BI technologies) Hands-on experience with Python... R Working knowledge of various cloud technologies...
2a7e11e1f1d0d822,[웹젠] 게임보안(경력),성남 분당구,,"PC/AOS/IOS 어플리케이션 리버싱 가능한 분 - C/C++/ Python/Java 등 개발 능력을 보유한 분 - 문제점 파악 후, 개선 방안 제시... 리버싱 가능한 분 - C/C++/ Python/Java 등 개발 능력을 보유..."
c8118047a6dc2356,대기업 계열 자동차 전장회사 AI/DX (CTO) 경력사원,서울 강서구,,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
a2b38b230474e622,카카오 전사 QA 모집,성남 판교역,,"협업도구 (JIRA, Github 등)에 대한 경험이 있으신 분 테스트자동화 설계경험자 혹은 스크립트 언어( python, java, javascript 등) 가능자 긍정적인 마인드와 유연한 커뮤니케이션 능력 보유 능동적이고..."
2cea89628083fd37,"[국비지원 전액무료 80명]AI(인공지능),BC(블록체인) 교육생",세종특별자치시 세종,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
63fe23c48e8befdf,대기업 계열 자동차 전장회사 AI/DX 전문가 (연구위원),서울 강서구,,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
0ff2c43b1e2621a5,PharmCADD 2021년 상반기 R&D센터 연구원 공개,서울 강남구,,통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터...
e2f9799770e14024,에프앤가이드 - 각 부문 (전문연구요원 포함),대한민국,,"이공계열 석사학위 이상 취득(예정)자 - 우대사항 : ㆍ SQL, python, R 개발경험 소유자 디지털금융팀 - 담당업무 : ㆍ마이데이터 및... 문을 이해/구현 가능한 분 ㆍ Python 등의 언어를 이용한 서비스 개발..."
da280e20451ce755,Integration Engineer,서울 강남구,"연봉 40,000,000원 - 50,000,000원","algorithm • (Preferred) Experience of variant script language ( Python, Shell) • (Preferred) Experience of Linux build system..."
aba225f00e2e947a,"경력직 인재(리서치RA,기업금융,신탁운용,법인대체,법인금융,상품감리,연금세무사,영상,대출주선,파생운용,투자심...",서울 여의도,,"초반) - 담당업무 : 시장데이터 관리, 손익산출, 파생상품 부킹 등, 트레이딩 모듈 개발 등 - 기본사항 : Python, C++, C# 등 프로그래밍, 언어 사용 가능자, 파생상품 기본지식 보유 관련 규정상 채용 결격사유..."
1d89fe4b37ab05ed,"데이터마이닝, 빅데이터 큐레이터 외 신입/경력 정규직",서울 강남구,,"있거나 이에 준하는 실질적인 기술 경력 -데이터를 다루기 위한 Python 혹은 R 등의 프로그래밍 능력 -SQL의 사용 능력 -데이터를 다루기 위한 Python, R, Java 중 1개의 프로그래밍 능력 -대용량 데이터..."
40de6a4b81f8724f,[전문연구요원 신규편입/전직] 의료영상/음성인식/생체신호 연구원,서울 서초구,,인공지능)>텍스트마이닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
b6d169aa029a45a6,[강남/스타트업] 에이스랩 자율주행 엔지니어,서울 강남구,,"공학 등 관련학사혹은 상응하는 지식- 프로그래밍 능력 (C/C++, python, etc)자세한 업무 및 자격 요건은 자사 홈페이지에서 확인 00 명... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
